"Country","Continent","Status","Life.expectancy","GDP","Schooling"
"Sweden","Europe","Developed",82.3,5918.19898,15.8
"Sweden","Europe","Developed",81.9,6283.24522,15.8
"Sweden","Europe","Developed",81.7,57134.777,15.8
"Sweden","Europe","Developed",81.7,59593.28711,16
"Sweden","Europe","Developed",81.5,5276.25591,15.8
"Sweden","Europe","Developed",81.4,4627.592,15.8
"Sweden","Europe","Developed",81.1,55746.84238,15.7
"Sweden","Europe","Developed",89,53324.37937,15.8
"Sweden","Europe","Developed",88,46256.4716,15.9
"Sweden","Europe","Developed",85,4385.35315,16
"Sweden","Europe","Developed",83,42442.2245,16
"Sweden","Europe","Developed",82,36961.42537,15.9
"Sweden","Europe","Developed",79.9,29571.7446,15.9
"Sweden","Europe","Developed",79.8,26969.24457,15.9
"Sweden","Europe","Developed",79.6,29283.55,15.9
"Switzerland","Europe","Developed",83.4,8989.8424,16
"Switzerland","Europe","Developed",83.2,85814.58857,15.9
"Switzerland","Europe","Developed",83,84658.88768,15.8
"Switzerland","Europe","Developed",82.7,83164.38795,15.7
"Switzerland","Europe","Developed",82.6,87998.44468,15.6
"Switzerland","Europe","Developed",82.3,74276.71842,15.4
"Switzerland","Europe","Developed",82.1,69672.471,15.3
"Switzerland","Europe","Developed",82,72119.5687,15.3
"Switzerland","Europe","Developed",81.7,63223.46778,15.3
"Switzerland","Europe","Developed",81.5,57348.92788,15.2
"Switzerland","Europe","Developed",81.1,54797.54663,15.2
"Switzerland","Europe","Developed",81,53255.97631,15.1
"Switzerland","Europe","Developed",85,4796.56497,15
"Switzerland","Europe","Developed",84,41336.72192,15.2
"Switzerland","Europe","Developed",82,38538.64447,15.2
"Switzerland","Europe","Developed",79.7,37813.23426,15.1
"Syrian Arab Republic","Asia","Developing",64.5,NA,9
"Syrian Arab Republic","Asia","Developing",64.4,NA,9
"Syrian Arab Republic","Asia","Developing",63.6,NA,13
"Syrian Arab Republic","Asia","Developing",62.8,NA,12.5
"Syrian Arab Republic","Asia","Developing",71.7,NA,12
"Syrian Arab Republic","Asia","Developing",73.7,NA,11.7
"Syrian Arab Republic","Asia","Developing",73.8,NA,11.8
"Syrian Arab Republic","Asia","Developing",73.8,NA,11.6
"Syrian Arab Republic","Asia","Developing",73.8,258.3529,11.5
"Syrian Arab Republic","Asia","Developing",73.7,1762.24617,11.4
"Syrian Arab Republic","Asia","Developing",73.5,1577.457182,11
"Syrian Arab Republic","Asia","Developing",73.2,148.852738,10.6
"Syrian Arab Republic","Asia","Developing",73,1253.39143,10.3
"Syrian Arab Republic","Asia","Developing",72.8,1263.13455,10.2
"Syrian Arab Republic","Asia","Developing",72.7,1258.421953,10.1
"Syrian Arab Republic","Asia","Developing",72.6,1177.629268,10
"Tajikistan","Asia","Developing",69.7,918.6771543,11.3
"Tajikistan","Asia","Developing",69.6,114.45919,11.3
"Tajikistan","Asia","Developing",69.3,14.214412,11.2
"Tajikistan","Asia","Developing",68.8,954.725253,11.1
"Tajikistan","Asia","Developing",68.1,834.5412953,11.1
"Tajikistan","Asia","Developing",67.3,738.3475227,11.1
"Tajikistan","Asia","Developing",66.7,666.3458569,11.1
"Tajikistan","Asia","Developing",66.4,76.914128,10.8
"Tajikistan","Asia","Developing",66.1,52.35956,10.9
"Tajikistan","Asia","Developing",65.9,44.2872665,10.7
"Tajikistan","Asia","Developing",65.5,337.359236,10.6
"Tajikistan","Asia","Developing",65.9,39.281834,10.5
"Tajikistan","Asia","Developing",65.2,236.314438,10.1
"Tajikistan","Asia","Developing",64.3,189.3878519,9.8
"Tajikistan","Asia","Developing",64,17.8159721,9.7
"Tajikistan","Asia","Developing",63.7,138.436633,9.6
"Thailand","Asia","Developing",74.9,5814.863134,13.6
"Thailand","Asia","Developing",74.6,5941.8471,13.6
"Thailand","Asia","Developing",74.5,6171.262444,13.6
"Thailand","Asia","Developing",74.3,5859.915622,13.7
"Thailand","Asia","Developing",74.1,5491.159981,13.3
"Thailand","Asia","Developing",73.9,575.32176,13.1
"Thailand","Asia","Developing",73.7,4212.5492,13
"Thailand","Asia","Developing",73.5,4378.68746,12.9
"Thailand","Asia","Developing",73.3,3972.26475,12.3
"Thailand","Asia","Developing",73,3368.952576,12.4
"Thailand","Asia","Developing",72.5,2893.651356,12
"Thailand","Asia","Developing",71.6,2659.83918,11.9
"Thailand","Asia","Developing",71.7,2358.93629,11.8
"Thailand","Asia","Developing",71.4,296.54617,11.5
"Thailand","Asia","Developing",71.2,1893.145377,11.2
"Thailand","Asia","Developing",71.1,27.564826,10.9
"The former Yugoslav republic of Macedonia","Europe","Developing",75.7,NA,12.9
"The former Yugoslav republic of Macedonia","Europe","Developing",75.5,NA,12.9
"The former Yugoslav republic of Macedonia","Europe","Developing",75.3,NA,12.9
"The former Yugoslav republic of Macedonia","Europe","Developing",75.1,NA,12.9
"The former Yugoslav republic of Macedonia","Europe","Developing",74.9,NA,12.9
"The former Yugoslav republic of Macedonia","Europe","Developing",74.7,NA,13
"The former Yugoslav republic of Macedonia","Europe","Developing",74.4,NA,13
"The former Yugoslav republic of Macedonia","Europe","Developing",74.2,NA,12.2
"The former Yugoslav republic of Macedonia","Europe","Developing",73.5,NA,12.2
"The former Yugoslav republic of Macedonia","Europe","Developing",73.7,NA,12.1
"The former Yugoslav republic of Macedonia","Europe","Developing",73.6,NA,11.9
"The former Yugoslav republic of Macedonia","Europe","Developing",73.5,NA,11.9
"The former Yugoslav republic of Macedonia","Europe","Developing",73.2,NA,11.9
"The former Yugoslav republic of Macedonia","Europe","Developing",72.8,NA,11.9
"The former Yugoslav republic of Macedonia","Europe","Developing",73.1,NA,11.8
"The former Yugoslav republic of Macedonia","Europe","Developing",72.6,NA,11.7
"Timor-Leste","Asia","Developing",68.3,1161.76935,12.5
"Timor-Leste","Asia","Developing",68,1153.51578,12.5
"Timor-Leste","Asia","Developing",67.7,117.765674,12.5
"Timor-Leste","Asia","Developing",67.4,1117.77724,12.5
"Timor-Leste","Asia","Developing",67.2,114.56179,12.5
"Timor-Leste","Asia","Developing",66.9,849.8626972,12.4
"Timor-Leste","Asia","Developing",66.6,757.3114436,12.1
"Timor-Leste","Asia","Developing",66.2,643.71911,11.7
"Timor-Leste","Asia","Developing",65.8,524.8959363,11.3
"Timor-Leste","Asia","Developing",64.9,441.53226,11
"Timor-Leste","Asia","Developing",63.7,478.331859,10.6
"Timor-Leste","Asia","Developing",62.3,467.5438297,10.2
"Timor-Leste","Asia","Developing",61,471.4565823,9.8
"Timor-Leste","Asia","Developing",62,48.61552,9.8
"Timor-Leste","Asia","Developing",59.4,56.4249869,9.8
"Timor-Leste","Asia","Developing",58.7,422.28633,0
"Togo","Africa","Developing",59.9,551.138346,12
"Togo","Africa","Developing",59.7,62.1318489,12
"Togo","Africa","Developing",59.4,579.43485,12
"Togo","Africa","Developing",58.9,563.6894247,12
"Togo","Africa","Developing",58.3,562.3393592,11.5
"Togo","Africa","Developing",57.4,487.9238913,11
"Togo","Africa","Developing",56.7,499.6468713,10.6
"Togo","Africa","Developing",56.2,513.391914,10.1
"Togo","Africa","Developing",55.9,42.764743,10.6
"Togo","Africa","Developing",55.7,377.33629,10.2
"Togo","Africa","Developing",55,372.1721837,10.1
"Togo","Africa","Developing",54.9,349.9937253,10
"Togo","Africa","Developing",54.7,31.437144,9.9
"Togo","Africa","Developing",54.7,28.832123,9.7
"Togo","Africa","Developing",54.6,26.6394652,9.4
"Togo","Africa","Developing",54.6,26.3932935,9.3
"Tonga","Oceania","Developing",73.5,493.775387,14.3
"Tonga","Oceania","Developing",73.3,4192.349758,14.3
"Tonga","Oceania","Developing",73.2,4266.557174,14.3
"Tonga","Oceania","Developing",73,451.542462,14.4
"Tonga","Oceania","Developing",72.9,445.18866,14.4
"Tonga","Oceania","Developing",72.8,3547.59975,14.4
"Tonga","Oceania","Developing",72.5,37.846563,14.5
"Tonga","Oceania","Developing",72.6,3392.64743,14.5
"Tonga","Oceania","Developing",72.5,2932.315883,14.5
"Tonga","Oceania","Developing",72.4,2892.522663,14.6
"Tonga","Oceania","Developing",72.3,2594.74999,14.6
"Tonga","Oceania","Developing",72.2,2284.37858,14.6
"Tonga","Oceania","Developing",72,229.714718,13.7
"Tonga","Oceania","Developing",71.9,1842.44421,13.5
"Tonga","Oceania","Developing",71.8,1837.977391,13.2
"Tonga","Oceania","Developing",71.6,263.27236,13.7
"Trinidad and Tobago","Americas","Developing",71.2,17321.83373,12.7
"Trinidad and Tobago","Americas","Developing",71.1,19325.24283,12.7
"Trinidad and Tobago","Americas","Developing",71,1967.83283,12.7
"Trinidad and Tobago","Americas","Developing",78,19152.531,12.6
"Trinidad and Tobago","Americas","Developing",76,1953.9767,12.6
"Trinidad and Tobago","Americas","Developing",74,16683.94578,12.5
"Trinidad and Tobago","Americas","Developing",71,1458.8796,12.5
"Trinidad and Tobago","Americas","Developing",69.9,21188.11857,12.4
"Trinidad and Tobago","Americas","Developing",69.7,1653.1844,12.4
"Trinidad and Tobago","Americas","Developing",69.6,1495.96337,12.3
"Trinidad and Tobago","Americas","Developing",69.5,12323.1275,12.3
"Trinidad and Tobago","Americas","Developing",69.4,129.51914,12.2
"Trinidad and Tobago","Americas","Developing",69.3,884.518666,12
"Trinidad and Tobago","Americas","Developing",69.2,749.626612,11.9
"Trinidad and Tobago","Americas","Developing",69.1,6935.721451,11.8
"Trinidad and Tobago","Americas","Developing",69.1,643.947262,11.7
"Tunisia","Africa","Developing",75.3,3828.91589,14.6
"Tunisia","Africa","Developing",75.1,4271.68172,14.7
"Tunisia","Africa","Developing",74.9,4199.47253,14.7
"Tunisia","Africa","Developing",74.9,4137.55421,14.6
"Tunisia","Africa","Developing",74.8,4256.91279,14.5
"Tunisia","Africa","Developing",74.8,414.15177,14.4
"Tunisia","Africa","Developing",74.7,4129.977335,14.4
"Tunisia","Africa","Developing",74.7,431.9326,14.3
"Tunisia","Africa","Developing",74.6,3778.184171,14.3
"Tunisia","Africa","Developing",74.4,3371.71231,14.2
"Tunisia","Africa","Developing",74.2,3194.562243,13.9
"Tunisia","Africa","Developing",74,3112.83529,13.6
"Tunisia","Africa","Developing",73.7,2761.969249,13.5
"Tunisia","Africa","Developing",73.5,2346.5937,13.3
"Tunisia","Africa","Developing",73.2,2254.933126,13.1
"Tunisia","Africa","Developing",72.9,2213.91488,12.8
"Turkey","Asia","Developing",75.8,1979.52569,14.5
"Turkey","Asia","Developing",75.5,12127.22522,14.5
"Turkey","Asia","Developing",75.2,12542.93565,14.4
"Turkey","Asia","Developing",74.8,1172.3843,14.3
"Turkey","Asia","Developing",74.5,11341.13395,13.8
"Turkey","Asia","Developing",74.2,1672.5693,13
"Turkey","Asia","Developing",73.9,936.499911,12.5
"Turkey","Asia","Developing",73.5,185.68975,12.5
"Turkey","Asia","Developing",73.2,979.49246,12.3
"Turkey","Asia","Developing",72.8,834.869161,11.9
"Turkey","Asia","Developing",72.4,7384.354661,11.9
"Turkey","Asia","Developing",72,64.72953,12
"Turkey","Asia","Developing",71.6,4718.51291,11.9
"Turkey","Asia","Developing",71.2,366.57,11.5
"Turkey","Asia","Developing",78,3119.63716,11.1
"Turkey","Asia","Developing",74,4316.553895,10.7
"Turkmenistan","Asia","Developing",66.3,6432.668768,10.8
"Turkmenistan","Asia","Developing",66,7962.365824,10.8
"Turkmenistan","Asia","Developing",65.4,734.42525,10.7
"Turkmenistan","Asia","Developing",65.6,6675.262954,10.7
"Turkmenistan","Asia","Developing",65.6,5649.978486,10.6
"Turkmenistan","Asia","Developing",65.8,4439.23,10.6
"Turkmenistan","Asia","Developing",65.6,436.459223,10.5
"Turkmenistan","Asia","Developing",64.5,394.467675,10.5
"Turkmenistan","Asia","Developing",64.1,26.371428,10.4
"Turkmenistan","Asia","Developing",63.7,2136.66815,10.4
"Turkmenistan","Asia","Developing",63.3,174.51475,10.3
"Turkmenistan","Asia","Developing",63.5,1453.917166,10.3
"Turkmenistan","Asia","Developing",63.4,1283.885977,10.3
"Turkmenistan","Asia","Developing",63.3,967.917468,10.2
"Turkmenistan","Asia","Developing",64,774.4763388,10.2
"Turkmenistan","Asia","Developing",63.8,643.17518,0
"Tuvalu","Oceania","Developing",NA,3542.13589,0
"Uganda","Africa","Developing",62.3,693.8963829,10
"Uganda","Africa","Developing",61.5,719.172669,10
"Uganda","Africa","Developing",67,662.492293,10
"Uganda","Africa","Developing",60,647.74741,10
"Uganda","Africa","Developing",59.3,584.3962137,10.7
"Uganda","Africa","Developing",58.4,594.9972557,10.9
"Uganda","Africa","Developing",57.5,647.17732,10.8
"Uganda","Africa","Developing",56.3,449.6928183,10.6
"Uganda","Africa","Developing",55.5,41.858631,10.3
"Uganda","Africa","Developing",54.9,336.4593923,10.6
"Uganda","Africa","Developing",53.2,315.788227,10.9
"Uganda","Africa","Developing",51.3,288.236949,11.6
"Uganda","Africa","Developing",51,237.9995917,11.5
"Uganda","Africa","Developing",48.8,24.2423229,11
"Uganda","Africa","Developing",47.7,234.984775,10.8
"Uganda","Africa","Developing",46.6,257.63369,9.8
"Ukraine","Europe","Developing",71.3,2124.662666,15.3
"Ukraine","Europe","Developing",78,314.658296,15.2
"Ukraine","Europe","Developing",71,429.71554,15.2
"Ukraine","Europe","Developing",77,3855.42128,15.1
"Ukraine","Europe","Developing",75,3569.75727,14.9
"Ukraine","Europe","Developing",69.8,2965.142365,14.9
"Ukraine","Europe","Developing",69.2,2545.48341,14.9
"Ukraine","Europe","Developing",67.7,3891.37823,14.9
"Ukraine","Europe","Developing",67.5,368.68998,14.8
"Ukraine","Europe","Developing",67.7,233.18831,14.7
"Ukraine","Europe","Developing",67,1828.717626,14.5
"Ukraine","Europe","Developing",67.4,1367.352433,14.6
"Ukraine","Europe","Developing",67.6,148.522488,14.3
"Ukraine","Europe","Developing",67.6,879.475486,13.9
"Ukraine","Europe","Developing",67.7,78.738243,13.2
"Ukraine","Europe","Developing",67.5,635.789635,13.3
"United Arab Emirates","Asia","Developing",77.1,3911.74689,13.3
"United Arab Emirates","Asia","Developing",76.9,44449.7435,13.3
"United Arab Emirates","Asia","Developing",76.7,4335.64268,13.3
"United Arab Emirates","Asia","Developing",76.5,42112.23565,13.3
"United Arab Emirates","Asia","Developing",76.3,4462.3129,13.3
"United Arab Emirates","Asia","Developing",76.2,3549.14832,13.3
"United Arab Emirates","Asia","Developing",76,3372.57517,13.2
"United Arab Emirates","Asia","Developing",75.8,45758.9554,13.1
"United Arab Emirates","Asia","Developing",75.6,42672.61323,12.9
"United Arab Emirates","Asia","Developing",75.4,42372.22166,12.8
"United Arab Emirates","Asia","Developing",75.3,39439.8197,12.6
"United Arab Emirates","Asia","Developing",75.1,36161.1761,12.4
"United Arab Emirates","Asia","Developing",74.9,3323.52318,12.3
"United Arab Emirates","Asia","Developing",74.7,31311.35936,12.1
"United Arab Emirates","Asia","Developing",74.5,3161.52935,12
"United Arab Emirates","Asia","Developing",74.2,3371.26869,11.8
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",81.2,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",81,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",87,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",86,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",86,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",82,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",81,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",79.6,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",79.5,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",79.3,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",79,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",78.8,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",78.3,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",78.2,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",78,NA,NA
"United Kingdom of Great Britain and Northern Ireland","Europe","Developed",77.8,NA,NA
"United Republic of Tanzania","Africa","Developing",61.8,NA,NA
"United Republic of Tanzania","Africa","Developing",67,NA,NA
"United Republic of Tanzania","Africa","Developing",59.7,NA,NA
"United Republic of Tanzania","Africa","Developing",58.6,NA,NA
"United Republic of Tanzania","Africa","Developing",58.3,NA,NA
"United Republic of Tanzania","Africa","Developing",57.5,NA,NA
"United Republic of Tanzania","Africa","Developing",56.9,NA,NA
"United Republic of Tanzania","Africa","Developing",56.2,NA,NA
"United Republic of Tanzania","Africa","Developing",54.5,NA,NA
"United Republic of Tanzania","Africa","Developing",53.1,NA,NA
"United Republic of Tanzania","Africa","Developing",52.2,NA,NA
"United Republic of Tanzania","Africa","Developing",51.5,NA,NA
"United Republic of Tanzania","Africa","Developing",58,NA,NA
"United Republic of Tanzania","Africa","Developing",52,NA,NA
"United Republic of Tanzania","Africa","Developing",49.6,NA,NA
"United Republic of Tanzania","Africa","Developing",49.2,NA,NA
"United States of America","Americas","Developed",79.3,NA,NA
"United States of America","Americas","Developed",79.1,NA,NA
"United States of America","Americas","Developed",78.9,NA,NA
"United States of America","Americas","Developed",78.8,NA,NA
"United States of America","Americas","Developed",78.7,NA,NA
"United States of America","Americas","Developed",78.7,NA,NA
"United States of America","Americas","Developed",78.5,NA,NA
"United States of America","Americas","Developed",78.2,NA,NA
"United States of America","Americas","Developed",78.1,NA,NA
"United States of America","Americas","Developed",77.8,NA,NA
"United States of America","Americas","Developed",77.5,NA,NA
"United States of America","Americas","Developed",77.5,NA,NA
"United States of America","Americas","Developed",77.2,NA,NA
"United States of America","Americas","Developed",77,NA,NA
"United States of America","Americas","Developed",76.9,NA,NA
"United States of America","Americas","Developed",76.8,NA,NA
"Uruguay","Americas","Developing",77,15524.84247,15.5
"Uruguay","Americas","Developing",76.8,16737.89827,15.5
"Uruguay","Americas","Developing",76.8,16881.2568,15.5
"Uruguay","Americas","Developing",76.5,1592.6819,15.5
"Uruguay","Americas","Developing",77,14166.4998,15.5
"Uruguay","Americas","Developing",76.3,11938.212,15.6
"Uruguay","Americas","Developing",76.6,9415.17386,15.5
"Uruguay","Americas","Developing",76.4,962.312164,15.7
"Uruguay","Americas","Developing",75.4,79.69746,15.3
"Uruguay","Americas","Developing",76.2,5877.87678,15.2
"Uruguay","Americas","Developing",75.7,522.951116,15.5
"Uruguay","Americas","Developing",75.4,4117.38853,15.5
"Uruguay","Americas","Developing",75.4,3622.52284,15
"Uruguay","Americas","Developing",75.4,488.768855,14.7
"Uruguay","Americas","Developing",75.2,6281.37747,14.2
"Uruguay","Americas","Developing",75.1,6871.897677,14
"Uzbekistan","Asia","Developing",69.4,2137.576852,12.1
"Uzbekistan","Asia","Developing",69.2,25.448414,12.1
"Uzbekistan","Asia","Developing",69.1,197.551233,12
"Uzbekistan","Asia","Developing",68.8,174.468298,12
"Uzbekistan","Asia","Developing",68.5,1564.966945,12
"Uzbekistan","Asia","Developing",68.3,1377.8214,11.9
"Uzbekistan","Asia","Developing",68,1213.265328,11.8
"Uzbekistan","Asia","Developing",67.9,182.28625,11.9
"Uzbekistan","Asia","Developing",67.8,83.476942,11.8
"Uzbekistan","Asia","Developing",67.6,654.2838373,11.8
"Uzbekistan","Asia","Developing",67.3,546.776852,11.7
"Uzbekistan","Asia","Developing",67.8,465.1198869,11.6
"Uzbekistan","Asia","Developing",67.2,396.129969,11.3
"Uzbekistan","Asia","Developing",67.1,383.3494997,11
"Uzbekistan","Asia","Developing",67.4,456.734892,10.7
"Uzbekistan","Asia","Developing",67.1,558.221144,10.6
"Vanuatu","Oceania","Developing",72,285.83414,10.8
"Vanuatu","Oceania","Developing",71.7,3148.36513,10.8
"Vanuatu","Oceania","Developing",71.6,3167.34356,10.8
"Vanuatu","Oceania","Developing",71.4,3158.58688,10.8
"Vanuatu","Oceania","Developing",71.2,3275.91684,10.8
"Vanuatu","Oceania","Developing",71,2965.82434,10.8
"Vanuatu","Oceania","Developing",78,2643.441423,10.7
"Vanuatu","Oceania","Developing",75,2697.961375,10.7
"Vanuatu","Oceania","Developing",73,2393.367265,10.7
"Vanuatu","Oceania","Developing",71,247.97823,10.6
"Vanuatu","Oceania","Developing",69.9,1886.433359,10.6
"Vanuatu","Oceania","Developing",69.6,1787.94723,10.7
"Vanuatu","Oceania","Developing",69.4,158.52724,10.4
"Vanuatu","Oceania","Developing",69.3,1353.934819,10.2
"Vanuatu","Oceania","Developing",69.1,1362.61731,10.1
"Vanuatu","Oceania","Developing",69,1469.849149,9.6
"Venezuela (Bolivarian Republic of)","Americas","Developing",74.1,NA,14.3
"Venezuela (Bolivarian Republic of)","Americas","Developing",73.9,NA,14.2
"Venezuela (Bolivarian Republic of)","Americas","Developing",73.8,NA,14.2
"Venezuela (Bolivarian Republic of)","Americas","Developing",73.7,NA,14.1
"Venezuela (Bolivarian Republic of)","Americas","Developing",73.8,NA,14.1
"Venezuela (Bolivarian Republic of)","Americas","Developing",73.7,NA,14
"Venezuela (Bolivarian Republic of)","Americas","Developing",73.6,NA,14
"Venezuela (Bolivarian Republic of)","Americas","Developing",73.2,NA,13.4
"Venezuela (Bolivarian Republic of)","Americas","Developing",73.4,NA,12.9
"Venezuela (Bolivarian Republic of)","Americas","Developing",73.6,NA,12.4
"Venezuela (Bolivarian Republic of)","Americas","Developing",73.6,NA,11.8
"Venezuela (Bolivarian Republic of)","Americas","Developing",73.3,NA,11.6
"Venezuela (Bolivarian Republic of)","Americas","Developing",72.4,NA,11.6
"Venezuela (Bolivarian Republic of)","Americas","Developing",73.1,NA,11
"Venezuela (Bolivarian Republic of)","Americas","Developing",72.5,NA,10.4
"Venezuela (Bolivarian Republic of)","Americas","Developing",72.5,NA,10.6
"Viet Nam","Asia","Developing",76,NA,12.6
"Viet Nam","Asia","Developing",75.9,NA,12.5
"Viet Nam","Asia","Developing",75.7,NA,12.3
"Viet Nam","Asia","Developing",75.6,NA,12.2
"Viet Nam","Asia","Developing",75.4,NA,12
"Viet Nam","Asia","Developing",75.2,NA,11.9
"Viet Nam","Asia","Developing",75,NA,11.7
"Viet Nam","Asia","Developing",74.9,NA,11.6
"Viet Nam","Asia","Developing",74.7,NA,11.4
"Viet Nam","Asia","Developing",74.6,NA,11.3
"Viet Nam","Asia","Developing",74.4,NA,11.1
"Viet Nam","Asia","Developing",74.2,NA,11
"Viet Nam","Asia","Developing",74,NA,10.9
"Viet Nam","Asia","Developing",73.8,NA,10.7
"Viet Nam","Asia","Developing",73.6,NA,10.6
"Viet Nam","Asia","Developing",73.4,NA,10.4
"Yemen","Asia","Developing",65.7,NA,9
"Yemen","Asia","Developing",65.4,NA,9
"Yemen","Asia","Developing",65.4,NA,9
"Yemen","Asia","Developing",64.7,NA,9
"Yemen","Asia","Developing",64.6,NA,8.6
"Yemen","Asia","Developing",64.4,NA,8.5
"Yemen","Asia","Developing",64.1,NA,8.4
"Yemen","Asia","Developing",63.8,NA,8.5
"Yemen","Asia","Developing",63.4,NA,8.6
"Yemen","Asia","Developing",63,NA,8.7
"Yemen","Asia","Developing",62.6,NA,8.6
"Yemen","Asia","Developing",62.2,NA,8.4
"Yemen","Asia","Developing",61.9,NA,8.2
"Yemen","Asia","Developing",61.5,NA,8
"Yemen","Asia","Developing",61.1,NA,7.9
"Yemen","Asia","Developing",68,NA,7.7
"Zambia","Africa","Developing",61.8,1313.889646,12.5
"Zambia","Africa","Developing",61.1,1738.8822,12.5
"Zambia","Africa","Developing",63,185.793359,12.5
"Zambia","Africa","Developing",59.2,1734.93612,12.3
"Zambia","Africa","Developing",58.2,1644.619672,12
"Zambia","Africa","Developing",58,1463.213573,11.8
"Zambia","Africa","Developing",57.4,1139.11233,11.6
"Zambia","Africa","Developing",55.7,1369.68249,11.4
"Zambia","Africa","Developing",52.6,114.587985,11.1
"Zambia","Africa","Developing",58,13.154199,10.9
"Zambia","Africa","Developing",49.3,691.3178164,10.7
"Zambia","Africa","Developing",47.9,53.2772217,10.5
"Zambia","Africa","Developing",46.4,429.1583434,10.2
"Zambia","Africa","Developing",45.5,377.135244,10
"Zambia","Africa","Developing",44.6,378.2736238,9.8
"Zambia","Africa","Developing",43.8,341.955625,9.6
"Zimbabwe","Africa","Developing",67,118.69383,10.3
"Zimbabwe","Africa","Developing",59.2,127.47462,10.3
"Zimbabwe","Africa","Developing",58,111.227396,10.4
"Zimbabwe","Africa","Developing",56.6,955.648466,9.8
"Zimbabwe","Africa","Developing",54.9,839.927936,10.1
"Zimbabwe","Africa","Developing",52.4,713.63562,10
"Zimbabwe","Africa","Developing",50,65.824121,9.9
"Zimbabwe","Africa","Developing",48.2,325.678573,9.7
"Zimbabwe","Africa","Developing",46.6,396.9982166,9.6
"Zimbabwe","Africa","Developing",45.4,414.796232,9.5
"Zimbabwe","Africa","Developing",44.6,444.76575,9.3
"Zimbabwe","Africa","Developing",44.3,454.366654,9.2
"Zimbabwe","Africa","Developing",44.5,453.3511552,9.5
"Zimbabwe","Africa","Developing",44.8,57.34834,10
"Zimbabwe","Africa","Developing",45.3,548.587312,9.8
"Zimbabwe","Africa","Developing",46,547.3588785,9.8
